id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
47466,Adriana,Sureda,Casada,98252294C,Tunecina,2001-04-05,"Urbanización de Nicodemo Morán 43, Ceuta, 42764",27592,Valladolid,773376768,boadarodrigo@example.net,False,Guardagujas,"6049,9",ES3452320391751143664929,corriente,"4693,16",2018-12-14,Femenino
47467,Paula,Donaire,Soltera,76197611Z,Portuguesa,1985-07-29,"Pasadizo Alfonso Aznar 911, León, 45485",09565,Ciudad,731947489,kikevall@example.net,False,"Operador de incineradores, instalaciones de tratamiento de agua","5723,78",ES2093959175052069505990,corriente,"46284,56",2022-12-29,Femenino
47468,María Ángeles,Figuerola,Divorciada,31154776B,Estona,1984-02-12,"Glorieta Benigna Toro 63, Ciudad, 17383",08513,Álava,710967058,salome48@example.org,False,"Supervisor de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos","2155,81",ES7530324382480443339231,corriente,"92593,19",2018-03-15,Femenino
47469,Andrea,España,Viuda,84612412N,Kuwaití,2003-09-13,"C. de Fidel Quero 181 Puerta 0 , Jaén, 31003",33989,Albacete,620299003,matias02@example.net,False,Operador de plantas y máquinas de productos químicos,"1245,65",ES7287046937192065655968,corriente,"47540,19",2018-10-06,Femenino
47470,Emilio,Ariño,Divorciado,93916380C,Peruana,1944-12-26,"Urbanización Pastora Lorenzo 40, La Rioja, 19493",22325,Navarra,793550510,josue60@example.org,False,Guardafrenos,"1327,52",ES6910589653318998645394,corriente,"50290,75",2021-03-05,Masculino
47471,Emiliana,Cardona,Casada,71351711F,Puertorriqueña,1969-01-25,"Ronda Hernando Manzanares 7, Córdoba, 04821",17327,Badajoz,694415479,fatimatirado@example.net,False,Operario del tratamiento de la madera,"1200,23",ES1127614911011430507541,corriente,"17533,32",2020-12-04,Femenino
47472,Josefina,Pérez,Divorciada,27144409Q,Qatari,1961-05-03,"Via Lucía Navas 91, Ceuta, 46474",22865,Ourense,754098743,mcarmona@example.net,False,Catador de alimentos y bebidas,"4625,91",ES6645629041346288198948,corriente,"80290,44",2023-09-12,Femenino
47473,Guiomar,Almansa,Divorciado,65863095L,Ucraniana,1994-04-29,"Callejón María Del Carmen Cañizares 79 Puerta 2 , Cantabria, 37903",38583,La Coruña,769809024,gmonreal@example.com,False,Soldador y oxicortador,"2962,23",ES0965828374289486612291,corriente,"69452,44",2021-02-28,Masculino
47474,Hilario,Salcedo,Viudo,82977008T,Austriaca,1960-06-06,"Cuesta de Azahara Coello 596 Puerta 8 , Burgos, 43827",15341,Valladolid,672585250,oliverasgilberto@example.net,False,Cajero de banco,"4284,42",ES9298457863227359436747,corriente,"54553,09",2023-05-17,Masculino
47475,Tomás,Vazquez,Casado,65689840T,Beliceña,1977-02-16,"Calle de Patricia Galan 43, Málaga, 15802",27380,Tarragona,706320531,geronimo50@example.org,False,Profesional de la publicidad y la comercialización,"4971,41",ES7595523713824595820294,corriente,"23423,38",2024-04-25,Masculino
47476,Mercedes,Bustamante,Viuda,48181627P,Botsuanesa,1983-07-01,"Plaza de Guiomar Rodrigo 91 Piso 0 , La Rioja, 38755",41054,Castellón,610654796,viniciojuarez@example.com,False,Jefe de pequeñas poblaciones,"5628,42",ES7441525841581812963109,corriente,"68919,53",2024-11-12,Femenino
47477,Raimundo,Romero,Divorciado,81295821K,Croata,1945-05-28,"C. de Ángela Benet 7, Lleida, 05374",36011,Palencia,756627504,ana-belenandrade@example.net,False,Consignatario,"5007,16",ES7341871680736495028310,corriente,"75888,44",2023-01-15,Masculino
47478,Pía,Izquierdo,Casada,22179400V,Sudafricana,1952-05-22,"Pasaje Rafael Pujadas 42 Piso 3 , Valladolid, 27833",22471,La Coruña,679272336,elisabetcanas@example.com,False,Recolector de dinero en aparatos de venta automática y lector de medidores,"1277,64",ES4403111584503036990664,corriente,"81201,21",2019-12-05,Femenino
47479,Olalla,Garrido,Casada,85704136H,Indonesia,1953-01-13,"Avenida de Primitivo Montesinos 38, Girona, 33015",43897,Zamora,641128697,svillegas@example.org,False,Personal directivo de la administración pública,"3225,01",ES7689208277589096003241,corriente,"56543,37",2020-07-11,Femenino
47480,Leandro,Boix,Soltero,43630780X,Estadounidense,2006-06-09,"Pasadizo Aitana Quiroga 3, Lugo, 12622",03280,Valladolid,710574779,bjuarez@example.org,False,Supervisor de tiendas y almacenes,"4644,86",ES7061399095245348586642,corriente,"55716,99",2020-09-27,Masculino
47481,Nazaret,Cepeda,Soltera,31600437R,Chilena,1980-05-23,"Cuesta Pedro Ibáñez 52 Piso 6 , Albacete, 23010",40306,Toledo,702644355,luisnoemi@example.org,False,Codificador de datos,"5458,87",ES3896749690124240561160,corriente,"85507,33",2020-02-03,Femenino
47482,Zaida,Ramón,Soltera,60150736D,Sudafricana,1994-03-23,"Acceso de Juan José Arroyo 5, Segovia, 29922",49005,Ávila,605198644,afranch@example.org,False,Traductor e intérprete,"3511,61",ES3445777348503924485647,corriente,"97379,88",2020-11-14,Femenino
47483,Eric,Mendez,Divorciado,82716362J,Danesa,2004-08-05,"Pasadizo de Baldomero Bosch 78 Piso 8 , La Rioja, 10435",09045,Asturias,648191371,zcabello@example.org,False,Tramper,"3094,07",ES2019017920939288909454,corriente,"80717,54",2024-03-20,Masculino
47484,Gabino,Cabrero,Divorciado,97113571G,Ecuatoriana,1972-03-19,"Pasadizo de Aroa Ballester 60, Zaragoza, 09569",47186,Salamanca,746822693,valentin77@example.com,False,Secretario administrativo,"7924,34",ES4909679858022986972769,corriente,"67694,5",2024-10-10,Masculino
47485,Rufina,Blazquez,Soltera,52643423B,Dominicana,1952-03-28,"Avenida Borja Villegas 54, Castellón, 26550",22387,Navarra,692598360,gomezangel@example.org,False,Vendedor ambulantes (excluyendo de comida),"7030,99",ES9537275576460683516084,corriente,"75253,51",2023-10-23,Femenino
47486,Tristán,Silva,Divorciado,88665916L,Yemení,1946-01-17,"Cañada Roxana Benitez 273, Cáceres, 33463",17955,Las Palmas,614973695,celestino06@example.com,False,Policías,"4295,77",ES8819297190934393077844,corriente,"43910,88",2023-08-26,Masculino
47487,Alejo,Puerta,Soltero,45584826E,Etíope,1947-02-12,"Pasadizo de Sandra Castilla 47, Guipúzcoa, 06237",44783,Soria,775186367,sevillaclaudio@example.com,False,Orfebre,"3102,98",ES3987660318546179591911,corriente,"46123,35",2023-11-18,Masculino
47488,Mayte,Font,Divorciada,63170514W,Mexicana,1973-03-28,"Via Emelina Calvet 2, Zamora, 14005",17794,Madrid,643552347,carrionfausto@example.org,False,Entrevistador de encuestas,"4270,83",ES7572851825773422980163,corriente,"70061,23",2019-11-02,Femenino
47489,Clarisa,Morcillo,Viuda,81785805J,Salvadoreña,1949-11-11,"Glorieta Ceferino Leal 12, Cádiz, 30877",38982,La Rioja,678697256,anna17@example.com,False,Empleado de centro de llamadas,"7183,02",ES9810926685036134293457,corriente,"72209,59",2018-09-24,Femenino
47490,Isidro,Aguiló,Divorciado,76869694Z,Chilena,1949-08-24,"Ronda Luis Ángel Casal 35 Piso 0 , Teruel, 49596",17466,Baleares,646281428,clarisaariza@example.net,False,Actuario,"7006,98",ES0349486061740913196211,corriente,"79729,13",2024-02-14,Masculino
47491,Nuria,Tomé,Casada,68098481N,Rumana,1974-07-28,"Vial de Lola Cobo 86, Jaén, 18581",10129,Toledo,699389373,lagunanilo@example.org,False,Chef,"7960,09",ES5263887998079587787404,corriente,"33724,74",2018-08-02,Femenino
47492,Encarnita,Viñas,Viuda,83550633M,Griega,2006-11-22,"Urbanización de Natanael Fábregas 7, Las Palmas, 46555",24603,Baleares,663923358,cerdavioleta@example.com,False,Alfarero,"3361,57",ES4960957594300916790637,corriente,"72519,93",2018-10-05,Femenino
47493,Jose Francisco,Marti,Soltero,51112855R,Bosnia,1954-06-13,"Urbanización de Marisela Checa 57 Apt. 54 , Asturias, 44122",47321,Ávila,646772129,qgamez@example.org,False,Diseñador de bases de datos,"3209,84",ES9475330375439423355429,corriente,"57217,2",2020-04-28,Masculino
47494,Paloma,Miralles,Soltera,40921173X,Boliviana,1981-12-11,"Camino de Belen Alfaro 62, Burgos, 23188",38990,Palencia,689746635,cebrianochoa@example.org,False,Vendedor puerta a puerta,"4772,91",ES9388270553706864767294,corriente,"9476,16",2022-08-08,Femenino
47495,Jordi,Rocha,Soltero,95028695D,Bermudeña,1984-03-13,"Cañada Vinicio Enríquez 9 Apt. 55 , Sevilla, 28576",16802,Albacete,773181269,xtomas@example.net,False,Supervisor de tiendas y almacenes,"4515,71",ES5530451598108024941061,corriente,"9639,54",2022-12-01,Masculino
47496,Agapito,Mosquera,Casado,52667435B,Armenia,1949-02-11,"Urbanización de Gabino Navarrete 64, Sevilla, 06219",08572,Castellón,682387037,lcorrea@example.org,False,Personal directivo de la administración pública,"4123,9",ES1594551434515767571536,corriente,60915,2018-04-02,Masculino
47497,Jovita,Carpio,Viuda,26484428C,Cubana,1996-02-08,"Rambla Zoraida Alcázar 183 Puerta 2 , Palencia, 26286",04781,Barcelona,700401841,gabrielaramos@example.org,False,Físico,"7073,56",ES3685526261279551031650,corriente,"33826,73",2024-08-03,Femenino
47498,Alberto,Roca,Casado,81345251R,Belga,1974-02-09,"Glorieta de Nacho Solís 42, Málaga, 41000",39557,Madrid,700144596,juliansantana@example.net,False,Ingeniero electrónico,"5142,68",ES2401706726071583643014,corriente,"92587,46",2018-07-11,Masculino
47499,Conrado,Martí,Viudo,73841061K,Estona,1956-11-22,"Acceso Lucho Cabeza 21, León, 43815",47681,Zamora,788437886,salinasroque@example.net,False,"Operador de máquinas de blanqueamiento, teñido y limpieza de tejidos","1959,25",ES1093083091400593728826,corriente,"66253,9",2018-04-24,Masculino
47500,Luis Miguel,Dominguez,Viudo,97815366T,Bareiní,1960-12-02,"Urbanización Alicia Enríquez 94 Apt. 70 , Soria, 13814",41484,Valencia,767390969,colladoloreto@example.net,False,Auxiliar de maestro,"2219,07",ES3962897210870335837430,corriente,"3215,5",2023-08-24,Masculino
47501,Mateo,Marcos,Soltero,21321138T,Maltesa,1985-08-09,"Calle Beatriz Bru 70 Puerta 9 , Las Palmas, 18377",46978,Palencia,714852422,gervasioamador@example.net,False,Piloto de aviación,"5246,02",ES6471652696420520423575,corriente,"49378,85",2025-06-20,Masculino
47502,Augusto,Montoya,Viudo,53089956E,Canadiense,1954-09-03,"Paseo Aarón Bolaños 1, Guadalajara, 17829",41608,Asturias,677227360,parejodelia@example.com,False,Optometrista,"6075,31",ES9286663017899077037384,corriente,"45146,19",2020-03-12,Masculino
47503,Hector,Gallart,Viudo,80734619L,Croata,1997-04-19,"C. Mirta Doménech 41 Puerta 7 , Murcia, 22666",25470,Almería,794225088,dalmaubarbara@example.net,False,Operador de máquinas para fabricar productos de papel,"5643,95",ES2204238342259864560168,corriente,"56929,03",2021-07-14,Masculino
47504,David,Prats,Soltero,25495978H,Islandesa,1981-04-11,"Pasadizo Ibán Bermudez 4, Guipúzcoa, 37712",14381,Granada,678564667,rodacasandra@example.org,False,Peluqueros,"3392,56",ES2730752128481785238784,corriente,"74363,37",2020-03-16,Masculino
47505,Eligia,Llamas,Viuda,27671940L,Bahameña,1959-10-31,"Pasadizo Juan Carlos Codina 473 Puerta 6 , Madrid, 16216",02353,Ceuta,770565101,morena54@example.org,False,Controlador de instalaciones de procesamiento de productos químicos,"2244,16",ES5269038158442068051241,corriente,"11979,75",2024-02-06,Femenino
47506,Elena,Infante,Casada,26201371R,Venezolana,1995-08-27,"Paseo Hugo Baquero 98, Granada, 22358",05479,Valencia,712730517,fermin30@example.net,False,Árbitro deportivo,"7504,77",ES2883584653845793311179,corriente,"12486,61",2023-11-10,Femenino
47507,Imelda,Falcó,Divorciada,12307457L,Catarí,1945-07-24,"Ronda de Leticia Martorell 84, Cáceres, 06290",35335,Ceuta,731949368,jose-angelcastellanos@example.org,False,Empleado de centro de llamadas,"4262,65",ES3048653081447125145210,corriente,"54076,63",2020-07-31,Femenino
47508,Leandro,Castells,Divorciado,23009301D,Etíope,1947-11-02,"Rambla Edmundo Rocha 75, Cuenca, 40915",37068,Teruel,713327733,candido62@example.com,False,Fisioterapeuta,"5255,42",ES8953718788062069814793,corriente,"8636,32",2025-03-17,Masculino
47509,Isaac,Elías,Soltero,95788711J,Haitiana,1967-02-14,"Pasadizo Santos Zamorano 72 Apt. 68 , Sevilla, 31485",42620,Barcelona,644746867,fabiolasuarez@example.net,False,Mecánico y reparador de motores de avión,"1511,92",ES7920325760567831695220,corriente,"30694,95",2023-07-26,Masculino
47510,Teófila,Llopis,Soltera,88833643F,Marroquí,2006-09-09,"Rambla de Ciro Egea 25, Sevilla, 20980",13237,Salamanca,643537438,calistamenendez@example.com,False,Diseñador multimedia,"6215,09",ES7309310360686815439402,corriente,"1583,42",2020-01-07,Femenino
47511,Bernabé,Font,Soltero,94045480K,Singapurense,1966-11-24,"Calle Juan Pablo Carrasco 38 Apt. 33 , Valencia, 04508",18774,Toledo,715678081,eloy53@example.net,False,Operador de instalaciones de refinación de petróleo y gas natural,"7315,6",ES6530384463045702478538,corriente,"94318,38",2023-12-13,Masculino
47512,Rosaura,Soto,Viuda,40536560A,Singapurense,1988-10-02,"Avenida de Vera Ibarra 593 Apt. 65 , Huelva, 41550",29794,Albacete,775646443,bernalliliana@example.net,False,Secretario (general),"3307,27",ES9903659111368674977846,corriente,"9671,12",2019-09-17,Femenino
47513,Trini,Belda,Divorciada,64353125E,Filipina,1964-05-11,"Pasaje Miriam Rosselló 49 Apt. 68 , Sevilla, 31447",17632,Santa Cruz de Tenerife,777544904,castilloandrea@example.org,False,Profesional de nivel medio de partería,"4251,76",ES9800619377347224880387,corriente,"71429,53",2021-07-29,Femenino
47514,Ernesto,Barba,Viudo,30148824X,Belga,1970-10-20,"C. Pepito Prat 18, Almería, 28305",40096,La Coruña,614143419,walter65@example.com,False,Operador de instalaciones de procesamiento de minerales y rocas,"7489,54",ES4655604146827045457889,corriente,"93281,78",2020-05-04,Masculino
47515,Óscar,Sáenz,Viudo,45946020R,Moldava,1956-11-30,"Cañada de Morena Valencia 21 Apt. 78 , Madrid, 12570",20026,Melilla,672502498,otur@example.org,False,Soplador de vidrio,"1587,41",ES1086048330058069098190,corriente,"600,17",2018-04-21,Masculino
47516,Salvador,Uría,Casado,23043017F,Bielorrusa,1966-05-24,"Pasaje Carolina Cantero 49 Apt. 65 , Jaén, 17433",48808,Albacete,781423802,sllanos@example.net,False,"Pescador, cazador, tramperos y recolector de subsistencia","3231,56",ES2613123697825627814164,corriente,"17212,53",2024-02-02,Masculino
47517,Florentino,Solano,Divorciado,23153573W,Alemana,1964-06-14,"Urbanización Elodia Cañas 15, Almería, 05215",26606,Zaragoza,790783825,ihidalgo@example.com,False,Músico,"7601,88",ES9931130278464801792446,corriente,"21733,66",2024-01-17,Masculino
47518,Bienvenida,Sales,Viuda,42628836S,Bareiní,1956-10-11,"Plaza de Reynaldo Herranz 729 Piso 2 , Tarragona, 17791",20750,Tarragona,621240552,peinadoxavier@example.net,False,Montador de estructuras metálicas,"5116,32",ES4395396573735025467538,corriente,"36196,24",2019-06-25,Femenino
47519,Lorenzo,Pou,Viudo,79705344V,Venezolana,1997-05-20,"Urbanización Estrella Cano 4, Huesca, 39229",41058,Ciudad,782792916,sandra91@example.net,False,Detective,"4164,75",ES4209997599641113208756,corriente,"43750,55",2023-09-30,Masculino
47520,Alfonso,Llano,Viudo,85524407B,Cubana,1948-08-17,"Glorieta Eutimio Gallardo 94, Ciudad, 43454",31504,Melilla,782402862,judithperea@example.net,False,Carpintero,"3106,87",ES1099352079616787736348,corriente,"78326,06",2019-10-12,Masculino
47521,Oriana,Cruz,Divorciada,84145288H,Filipina,1947-10-31,"Vial Máxima Hervás 10, Cantabria, 48081",44638,Madrid,645626097,dorotea86@example.net,False,Organizador de conferencias y eventos,"4354,93",ES5788964827540437910845,corriente,"19780,56",2025-06-25,Femenino
47522,Antonio,Arteaga,Casado,95048706X,Iraquí,1965-06-09,"Avenida de Eugenia Arias 4, Almería, 42669",27114,Jaén,714180636,agustina38@example.com,False,Técnico de la Web,"7421,38",ES1240086785772450801036,corriente,"61394,1",2018-10-06,Masculino
47523,Luciana,Echevarría,Divorciada,93079409L,Keniata,1964-01-29,"Plaza Luz Gimenez 81, Badajoz, 11899",18743,La Rioja,745178010,cespedesjacinto@example.com,False,Cartógrafo,"5633,35",ES5527203946849874793717,corriente,"9658,95",2018-03-19,Femenino
47524,Asdrubal,Pons,Soltero,82719048P,Keniata,1984-10-15,"Cañada Ignacia Solera 238 Piso 9 , Valencia, 16580",11685,Cádiz,692985747,llopisteodoro@example.net,False,Conductor de taxis,"2331,47",ES2478430206191403854898,corriente,"53168,17",2021-06-30,Masculino
47525,Valentina,Bonilla,Divorciada,68849417K,India,1975-12-20,"Plaza de Ángeles Real 2 Puerta 4 , Guipúzcoa, 48174",25731,Las Palmas,654810833,kmorante@example.org,False,Ingeniero metalúrgico,"4678,27",ES3973565619592843315926,corriente,"14780,93",2019-02-26,Femenino
47526,Oriana,Arana,Viuda,74816493T,Beliceña,1963-02-13,"C. Melisa Juliá 7 Piso 2 , Valencia, 35705",16384,Navarra,713978685,campilloaranzazu@example.net,False,Operador de máquinas para fabricar productos de caucho,"2384,13",ES2989531072327848796931,corriente,"47774,73",2019-01-15,Femenino
47527,Felicia,Carnero,Viuda,14777682K,Islandesa,1995-05-03,"Ronda de Juan Luis Lluch 64, Málaga, 20621",20053,Málaga,732766608,roviraamerica@example.net,False,Operador de instalaciones de procesamiento de la madera,"5825,28",ES5768606553740299689584,corriente,"74689,08",2018-07-25,Femenino
47528,Ana,Jódar,Soltera,17218318N,Gabonesa,1965-01-19,"Ronda Augusto Grau 6 Piso 0 , Ceuta, 41831",02660,Murcia,688275431,maricruz56@example.org,False,Secretario ejecutivo,"5455,95",ES7252918176128726706552,corriente,"51978,28",2020-06-18,Femenino
47529,Maximiliano,Gomila,Viudo,26338086G,Brasileña,1993-04-19,"Alameda de Marianela Plana 44, Álava, 46991",25869,Ciudad,672010739,marisolmendez@example.com,False,Técnico agropecuario,"7329,64",ES2979782236142570413058,corriente,"60554,9",2018-03-05,Masculino
47530,Carmelita,Francisco,Viuda,26004381Y,Islandesa,1958-10-19,"Plaza de Borja Arenas 651 Puerta 5 , Melilla, 35947",33816,Barcelona,687378449,adelia19@example.net,False,Codificador de datos,"6858,64",ES0740407086169310027956,corriente,"11682,07",2018-09-16,Femenino
47531,Lalo,Suárez,Casado,20688084K,Austriaca,1997-03-28,"Urbanización Judith Calatayud 63 Puerta 2 , Ceuta, 35940",48616,Almería,705695052,georginacortes@example.org,False,Geólogo,"6060,84",ES0942892657385226217570,corriente,"80528,71",2024-12-20,Masculino
47532,Fidela,Téllez,Casada,69148660B,Australiana,1973-05-30,"Paseo Cristian Canals 85, Zamora, 46087",34368,Huelva,791097705,olga07@example.com,False,Trabajador social de nivel medio,"4515,72",ES8206971497381380043419,corriente,"93234,1",2022-07-13,Femenino
47533,Iker,Pozuelo,Soltero,76243459T,Panameña,1989-02-22,"Plaza Rico Barrena 77 Apt. 79 , Cádiz, 44958",10934,Palencia,652160404,azaharavergara@example.net,False,Practicante paramédico,"3465,1",ES9074116394421583913708,corriente,"54153,27",2018-12-10,Masculino
47534,Domitila,Arcos,Casada,19412723X,Kuwaití,1971-07-27,"Ronda Edelmira Pazos 79 Piso 3 , Cantabria, 42160",11207,Badajoz,663615180,vvalverde@example.org,False,Ayudante de cámara,"5677,33",ES2527548791079639694442,corriente,"59016,71",2023-06-06,Femenino
